"the","to","and","a","of","i","in","it","that","for","yourself","wouldn't","himself","above","aren't","cannot","themselves","itself","further","below","will","said","just","one","like","can","get","time","new","now"
0.0469363194482371,0.0272224216086322,0.0240089411801422,0.0239377472283122,0.0197070710223061,0.0178804097650795,0.0163131675652059,0.0114827066965226,0.0111628215430948,0.0108039260051026,0.000144338422888173,0.000165794134398577,0.000137511605589408,0.000125808490220097,0.000124833230605987,0.000119956932535441,0.000136536345975299,0.00012093219214955,9.5575442182709e-05,9.94764806391461e-05,0.00320372783234897,0.00296186344804987,0.00298722019801671,0.00296673974612042,0.00268391445802873,0.00240986650646402,0.00218458153560478,0.00226455282396174,0.00192906351670815,0.00181690866108558
0.046871431833752,0.0273552850201983,0.0236985298170737,0.0234888692899497,0.0196884031151814,0.0173919805340536,0.0161861864226599,0.0114013985243049,0.0109978266176343,0.0107310754305423,0.000179146553692781,0.000166350371286154,0.000157491475773874,0.000122055893724752,0.000138789363025726,0.000125008858895512,0.000134852076131379,0.000116149963383232,0.000102369459253018,8.76046333992173e-05,0.00314884519375389,0.00295001220558937,0.00303367955209424,0.00296182406627241,0.00266849619264357,0.00237221535384397,0.00218814719153326,0.00219700608704554,0.00192139600444126,0.00176587317211456
0.0468240504808766,0.0272495088993688,0.0237008787698612,0.0237058418889234,0.0198137639203082,0.0174731569705518,0.0163068239909234,0.0110836374898132,0.0110846301136256,0.0108573192605747,0.000167753424303997,0.000133011590868258,0.000130033719430909,0.000121100105118862,0.000131026343243359,0.000122092728931311,0.000136982086118057,0.000101247628869868,9.52918859951699e-05,0.000108195995557016,0.00308706005671852,0.00297787143734906,0.00303147312322134,0.00306025921378238,0.00266122444117761,0.00235549630694311,0.00230189462107082,0.00228502001625918,0.00189690410559135,0.00177282612903514
0.0469596236119506,0.0270765930719001,0.0235143772492228,0.023702018226852,0.0199008070537206,0.0173538276784268,0.0164620392426415,0.0113117881987651,0.010911816641187,0.0107103494862588,0.000159988623031251,0.000156038286660109,0.000153075534381753,0.000130361100247686,0.000122460427505402,0.000140236941175541,0.000129373516154901,0.000104683913835263,9.28329047218371e-05,8.29570637939821e-05,0.00290448481688216,0.0030378086694082,0.00295090126924308,0.00287584487819138,0.00265561362550021,0.00239192867272648,0.00222403937695295,0.00223687797015916,0.00192282622865337,0.00185665809443674
0.046966008590255,0.0271266567515659,0.023895262026308,0.0239119288073546,0.0198069986754811,0.0178275733264836,0.0163873673642858,0.0114481177812005,0.010922623978792,0.0109177219843666,0.000153922624959191,0.000165687411580276,0.00015196182718901,0.000138236242797745,0.000133334248372293,0.000118628265095937,0.000129412652831931,0.000130393051717022,0.000109804675130123,0.000109804675130123,0.0031215900501278,0.00292158867756936,0.00301766776830821,0.00300688338057222,0.00272158730501092,0.00236766330749329,0.00223138786246572,0.0021519755527734,0.00195981737129569,0.00177942397643905
0.046824218203306,0.0268691588785047,0.0239145816163093,0.023779487458597,0.0195750462624598,0.0179024056479077,0.0163046013653257,0.0113770662602827,0.0109173573638951,0.0106598037538682,0.000173970174320058,0.000163279269752904,0.000133150356881832,0.000131206556051441,0.000130234655636245,0.000153560265600945,0.000134122257297028,0.000105937145256348,0.000100105742765173,9.81619419347816e-05,0.00310813752779635,0.00298276237423609,0.00303524499665666,0.00297109956925374,0.0026989674529989,0.00236657751100191,0.00224411805868723,0.00215373132007402,0.00196712644035642,0.00172706703780304
0.046732683414253,0.027036055629079,0.0239398576852619,0.0237151813226934,0.0198434557589577,0.0177129720051281,0.0163747680561454,0.0114417423060664,0.0108790659770022,0.0108307802675028,0.000161609313426482,0.000153725932283727,0.000144857128498127,0.000128104943569772,0.000128104943569772,0.00013204663414115,0.000146827973783816,9.06588831416851e-05,9.06588831416851e-05,9.06588831416851e-05,0.00309718336645996,0.00295528250589036,0.00290995306431952,0.00301539328710387,0.00280648368682086,0.00236107265225519,0.00221128841054284,0.00218763826711457,0.00204770825183067,0.00174321265519175
0.0468390843484363,0.026964589161194,0.0236568452513286,0.023679077311506,0.0195168490017805,0.0177257182405354,0.0162110383145392,0.0113895810899896,0.0110802654701307,0.0107361518430378,0.000184622760603243,0.000180756315355007,0.000135325583688241,0.000122759636631476,0.000123726247943534,0.000117926580071181,0.000120826414007358,0.000101494187766181,8.69950180852977e-05,7.92621275888268e-05,0.00315985237912042,0.00307382397234718,0.00298489573163777,0.00291819955110571,0.00258665187106952,0.00235756499011157,0.00219130784443744,0.00212847810915362,0.00198058657840861,0.00176889870106772
0.0469439021393368,0.0270971604882891,0.0239805043209961,0.0235699560586587,0.0198808727417408,0.01789639361144,0.0164628878023283,0.0111940225733282,0.0109950870732882,0.010732765261961,0.000182357541703317,0.00016285406130724,0.000139449884831948,0.000161878887287436,0.000140425058851752,0.000146276102970575,0.000122871926495283,0.000118971230416068,9.75174019803834e-05,0.000102393272079403,0.00303766707168894,0.00301133737315424,0.00298013180452052,0.00309910303493658,0.00266905129220309,0.00249937101275723,0.00219706706661804,0.00230238586075685,0.00183917820135003,0.0017543380616271
0.0466346666456054,0.026990392095692,0.0237986170620269,0.0236288102863416,0.0197508974090645,0.0174723274190555,0.0165522116345284,0.0112931378317649,0.0111667699986968,0.0109861034873573,0.000165857780901871,0.00014117656350576,0.000138214817418226,0.000134265822634848,0.000131304076547315,0.000111559102630425,0.000139202066114071,9.47758748010694e-05,9.1814128713536e-05,0.000104648361759514,0.00302591725276331,0.00302098100928409,0.00302493000406746,0.00302690450145915,0.00268531645269697,0.00244936401439014,0.00232299618132204,0.00216799813607446,0.0018313463307915,0.00175335368381978
0.0467506712919428,0.0269137112917853,0.0237618146889607,0.0236022997718543,0.0198005275808184,0.0175476255416861,0.0162646135849599,0.0111798294371979,0.0111187805183053,0.0106924227460395,0.000185116076641994,0.000151637637249293,0.000156560937159985,0.000131944437606528,0.000128005797677975,0.000122097837785145,0.000149668317285017,9.25580383209972e-05,0.000100435318178103,9.74813382316885e-05,0.00313811136307466,0.00287520714784374,0.0029923816857182,0.00293724072671845,0.00269599903109458,0.00241340161622089,0.00227062591881085,0.00221745427977538,0.00194371880474094,0.00174678680831329
0.0466267997507407,0.0272147854113723,0.0236339187482173,0.0238227515725302,0.0195481727442677,0.017843708040601,0.0163012420230555,0.0112971721787631,0.011179897056295,0.0109393836695386,0.000157029401270746,0.000172931112791834,0.000136158404899317,0.000144109260659861,0.000111311980647617,0.000133176833989113,0.000141127689749657,8.84532703360529e-05,0.000105348838827209,9.34225551863929e-05,0.00311772931510335,0.00308691974903124,0.00301734976112648,0.00293784120352104,0.00267049367857274,0.00242401714999588,0.00226400617781493,0.00211293991836459,0.00197777537043534,0.00182869682492514
0.0470013588596481,0.0272949737767343,0.0237381878496922,0.024038966955181,0.0199049576962462,0.0177712754980863,0.0162440184867209,0.0112368737662216,0.0111551085724965,0.0109322010800793,0.000168397363267181,0.000149902855162693,0.000131408347058205,0.000141142298692146,0.000136275322875176,0.000133355137384993,0.000128488161568023,0.000116807419607293,9.14991453590465e-05,9.83129115028053e-05,0.00305743420822091,0.00302336537750211,0.00296593506286186,0.00296593506286186,0.00275568170756873,0.00236048327123072,0.00222031436770197,0.00224756943227701,0.00192440223803016,0.00175113789894601
0.0472363131350048,0.027280656872061,0.0239105328557854,0.023734132495188,0.0199936651804205,0.0177209268328339,0.0163418853397656,0.011369539263699,0.0111268669444241,0.0107711424603465,0.000169578247204152,0.00014423896888629,0.000121823453451258,0.00015106108227956,0.00014716273176912,0.000153010257534781,0.000130594742099749,0.000131569329727359,0.000116950515313208,8.47891236020759e-05,0.00304168798577102,0.00293448334673391,0.00301634870745316,0.00296859391370027,0.00260312355334649,0.00243744365665278,0.00226786540944863,0.00220939015179202,0.0019267597397851,0.00180688546158907
0.0467715195308942,0.0272655964636885,0.0237206674259213,0.0240428446782487,0.0197722823761209,0.0174602444042512,0.0163918693820954,0.0113427936586899,0.0111400863905082,0.0110157200955368,0.000194873170860683,0.000141013751778585,0.000137096703118069,0.00012534555713652,0.000137096703118069,0.000124366294971391,0.00014591006260423,0.00010478105166881,9.4988430017519e-05,9.89054786780352e-05,0.0030494223822119,0.00296716436034106,0.00294562059270822,0.00287511371681893,0.00265575899183002,0.00249515999674885,0.00216612790926548,0.00217983757957729,0.00190760269767141,0.00175287927558102
0.0469601652334988,0.0269372424391274,0.0237621789674484,0.0235826631079127,0.0198631339523671,0.017924954479907,0.0161643181652296,0.0113893935717541,0.0111063108701785,0.0107709515721447,0.000144007227979224,0.000151898034991784,0.000158802491127774,0.000141048175349513,0.000119348456064973,0.000135130070090093,0.000129211964830673,0.000103566842039853,0.000101594140286712,8.87715788913022e-05,0.00295510722620379,0.00307840108577504,0.00298371140162432,0.0029679297875992,0.00271641031407385,0.00232877441958183,0.00224690729682651,0.00217391733196033,0.00189379368301445,0.0017537318585415
0.0470394110803074,0.0270013086668276,0.0238306855883801,0.0235991673190381,0.0196859199613875,0.0177807992873946,0.0162396331808844,0.0112816105823469,0.0110481302937731,0.0107165490436137,0.000158923557768713,0.000168733653927276,0.000139303365451588,0.000128512259677169,0.000151075480841863,0.000154999519305288,0.000134398317372307,9.31959135063442e-05,0.00010202500004905,0.000100062980817338,0.0030970473572582,0.00291654158794064,0.00307154110724593,0.00297245913604445,0.00270170048206813,0.00247901129926876,0.00220334759721315,0.00221610072221928,0.00192768389515754,0.00174325408737656
0.0467991360099279,0.0272967230426387,0.0238478093427979,0.023928062158742,0.0199809937843215,0.0175646010701028,0.0159918416161743,0.0114839822230226,0.0110523786641038,0.0107979185159884,0.000174207332171299,0.000154633474623962,0.000137017002831358,0.000135059617076625,0.000133102231321891,0.000134080924199258,0.000115485759529288,0.00010863490938772,0.000114507066651921,9.00397447177499e-05,0.00317194361554595,0.00305547916313929,0.00288029313809063,0.00302024621955409,0.00263170514723945,0.00243792395752081,0.00224512146067955,0.00210125360770662,0.00199066131256417,0.00173326508581669
0.046437915222077,0.0272999130538387,0.0234931875762502,0.0239254567135139,0.0198075762305147,0.0179298148529251,0.0163287451098938,0.0117549634639036,0.0110115393212291,0.010753556373705,0.00017133218652364,0.000148684828534883,0.000134899480193901,0.000145730825318958,0.000128006806023409,0.000107328783511936,0.000111267454466502,0.000112252122205144,0.000105359448034652,0.000100436109341444,0.00314207475400538,0.00304262331240258,0.00302785329632296,0.00295695721914076,0.00273146830699183,0.00243409864992206,0.00234350921796704,0.00231790785676235,0.00195948879989681,0.00185905269055536
0.0470597332378024,0.0270256514159813,0.0237182856510832,0.0240373745055836,0.0196934593636429,0.0176888766212601,0.0162921287826956,0.0112924175287449,0.0110281414836066,0.0109253674660528,0.000191844832767097,0.000154650426414293,0.000138989623739428,0.000132138022569174,0.000133116822736353,0.000120392420563025,0.000103752817720981,0.00011549841972713,9.49436162163697e-05,9.49436162163697e-05,0.00303525931842229,0.00293542170137003,0.00299806491206949,0.00296870090705411,0.00271029766291884,0.00250964362864713,0.0023148623953785,0.00222872798066674,0.00186755071897766,0.00173737029674285
0.0461831580734189,0.0271616283709364,0.0236710635296459,0.0236788680346013,0.0191717664228734,0.0179688970966266,0.0162119079185483,0.0114540865851291,0.011206293552796,0.0108775287815509,0.000195112623884322,0.00014535890479382,0.00014535890479382,0.000140481089196712,0.000138529962957868,0.000149261157271506,0.00013365214736076,8.78006807479447e-05,0.000106336380016955,0.00010926306937522,0.00302131898084872,0.00297644307735533,0.00291693372707061,0.00295985850432516,0.00264182492739371,0.00247500363397262,0.0022574530583416,0.00225452636898334,0.00207112050253207,0.00175308692560063
0.0470881803993889,0.0271854974558043,0.0240206128710467,0.0233017167394432,0.0195050163082023,0.0178766149764545,0.0162201544417235,0.0115120136928911,0.0110253316549415,0.010691523895314,0.000157712071939926,0.000171257894069736,0.000127717751509634,0.000131587986403865,0.000125782634062518,0.000118042164274055,0.000123847516615402,0.000117074605550497,9.28856374615516e-05,9.86909898028986e-05,0.00308264209325524,0.00290267617067349,0.00298201598600523,0.00299072401451725,0.00267433231191384,0.00244598845315419,0.00231633558419744,0.00223119041652436,0.00184803716199545,0.00178998363858198
0.0470764004808184,0.0270328932320435,0.0237352968372079,0.0236204454869746,0.0197369125426434,0.0176686149219157,0.0162826121868962,0.0112427792080123,0.0108855720424561,0.0108310663169216,0.000182010190624042,0.000118744616342958,0.000129451098144372,0.000138210946890984,0.000128477781616971,0.000114851350233353,0.000141130896473188,0.000109011451068945,9.24650701031229e-05,9.73316527401294e-05,0.0030815201257525,0.00294622912844372,0.0029374692796971,0.00298321515648496,0.00266980723466175,0.00251504990680494,0.00228924047244784,0.00216076269083087,0.00194468642174778,0.00175683633195933
0.0465751333814058,0.0271967939542242,0.023781173286735,0.0235776645216712,0.0196180492706461,0.0181680493195665,0.0159998982456175,0.0114082317338653,0.011160694630206,0.0107585691377001,0.000146761128651784,0.00015165316627351,0.000122300940543153,0.000146761128651784,0.000162415649041307,0.00013110660826226,0.00012914979321357,0.000104689605104939,0.000104689605104939,0.000116430495397082,0.00313970974562383,0.00298512135677728,0.00295870435361996,0.00296751002133907,0.00265148439097556,0.00247634944411777,0.00220826578244717,0.00222000667273932,0.00196953434650694,0.00168873138701986
0.0465655507358485,0.0270437788244049,0.0238536332213812,0.0240631762413466,0.0194992509326623,0.0174253625387997,0.0160251451623958,0.011468074064645,0.0110636756195717,0.0109941543372468,0.000179188657260078,0.000152750986516788,0.000146875948573835,0.000149813467545311,0.000151771813526296,0.000137084218668912,0.000140021737640389,0.000103792336992176,9.00839151252852e-05,9.59589530682386e-05,0.00316762462424236,0.00304522800043084,0.00302074867566853,0.00295612325829604,0.00259187090583293,0.0024068072106299,0.00222859772636032,0.00219628501767407,0.00192407492631723,0.00176642807484798
0.0465358237928437,0.0272486611190547,0.0235747285361109,0.0239975848023491,0.0195890623801497,0.0176586743554392,0.0161599930769579,0.0114535044950604,0.0109922961488611,0.0107130143358108,0.000154391706510216,0.000159308639838567,0.000154391706510216,0.000120956559877431,0.000158325253172897,0.00011800639988042,0.000131773813199803,9.63718932356765e-05,0.000104238986561038,0.000100305439898357,0.00305538237023721,0.00294130951701947,0.00303178109026113,0.00295212677034184,0.00261482514401698,0.00241716442421727,0.00227063981103242,0.00219098549111313,0.00184975031812559,0.00179271389151672
0.0463179935220414,0.027263209791185,0.0239466442485038,0.0238199528197191,0.019662706168203,0.0176572495978284,0.0161664155753853,0.0114405306504868,0.0109799238280061,0.0107177020335447,0.000156154551757868,0.000155172447658762,0.000148297718965019,0.000144369302568595,0.000119816700090943,0.000124727220586473,0.000154190343559656,0.000105085138604352,8.74072648204419e-05,9.52640976132906e-05,0.0030808605588958,0.00303666587443603,0.00301898800065212,0.00297086489979592,0.00276364093488453,0.00237865612803495,0.00231481936159305,0.00230303411240378,0.00184537360222034,0.00185617674731051
0.047266636957086,0.0271891635120642,0.0240647603563191,0.0237317518694998,0.0199148869485159,0.0173174207513259,0.016610267435198,0.011336000666017,0.011207694454919,0.0107120994715939,0.000161607059779921,0.000137121141631448,0.000173360300491188,0.000130265084549875,0.000138100578357387,0.000136141704905509,0.00012634733764612,0.000111655786757036,0.000106758603127341,9.010817878638e-05,0.00305780145838128,0.00298630257738774,0.00296573440614303,0.00292165975347578,0.00274340226935489,0.00249070759406265,0.00228600531834142,0.00213027487891713,0.00186386808946175,0.00182273174697232
0.0470368440942264,0.0273597916990848,0.0236455173067016,0.0236252207253225,0.0196325932168825,0.0176502937688529,0.0163078198862038,0.0112877987584291,0.0111234930996456,0.0107929487743281,0.000165272162658736,0.00014594208515479,0.000144009077404396,0.000155607123906763,0.000144009077404396,0.00012467899990045,0.000147875092905185,9.47173797693342e-05,0.000105348922396504,9.95498991453206e-05,0.00310634345488408,0.00297779843948284,0.00304545371074665,0.00300872656348916,0.00270234483505162,0.0024597523623771,0.00227321711446402,0.00219009778119705,0.00194460579689694,0.00176580257998544
0.0472098843593269,0.0268901660912661,0.0236128559981798,0.0236613281365925,0.0198330184293049,0.0175360326049323,0.0166012127926876,0.0115818733986883,0.0109467894627506,0.0106203444489509,0.000142448733294424,0.000135524142092611,0.000143437960608968,0.00012662109626171,0.000124642641632621,0.000120685732374442,0.000138491824036245,0.000106836549970818,0.000103868868027184,0.000101890413398095,0.00309727072183917,0.00306363699314465,0.00294097280614112,0.00296966039826292,0.00272729970619949,0.0024216284660052,0.00229896427900167,0.00216047245496543,0.00197845462908922,0.00177071689303485
0.0473395208707906,0.0269983964235386,0.0234763593955003,0.0236347733126002,0.0198590796442976,0.0173924874872443,0.0164138199135041,0.0110889741969969,0.0109140385830215,0.0108314300986442,0.000183682394674182,0.000163273239710384,0.000145779678312843,0.000123426794304874,0.000132173575003644,0.000135089168569901,0.000128286116915302,0.00010204577481899,0.000105933232907333,9.52427231643909e-05,0.00308372612857768,0.00309636036736479,0.00296807425044949,0.00295252441809612,0.00264541522911706,0.00238981485980854,0.00216628601972885,0.00223528840079693,0.00193109480538413,0.00172311579765781
0.0469378408514753,0.0271749523629263,0.0238268727033439,0.0236836917923014,0.0199060693995914,0.0177544329692681,0.0161588484331988,0.0111269220321098,0.0110386598266726,0.0107307227988141,0.000169659572673629,0.000154949205100771,0.000145142293385532,0.000162794734472962,0.000121605705268959,0.000143180911042485,0.000138277455184865,0.000106895337696101,0.000112779484725245,9.21849701232435e-05,0.00323039671899962,0.00300679913189217,0.00295678388214446,0.00299699222017694,0.0026792482806032,0.002383079546803,0.00214869435680879,0.00227520351793537,0.00195451750484707,0.00179270346154563
0.0466617533453502,0.0271475801892517,0.023623406747036,0.0238769656985056,0.0196937363046101,0.0177224881138075,0.0160600490740165,0.0112937327528116,0.0108043738425823,0.0108951420275442,0.000166737209332153,0.000146018384503898,0.000159830934389401,0.000134179056030609,0.000147991605916112,0.000138125498855038,9.76744599046342e-05,0.00011839328473289,0.000101620902729064,8.87949635496675e-05,0.00310486389212004,0.00301606892857037,0.0030732923495246,0.00289471581171916,0.0025937995463564,0.00245567404750136,0.00221592764591726,0.0022218473101539,0.00198012768715758,0.00177984571381778
0.0467361915797605,0.0269090406710039,0.0241342708397181,0.0236244603938578,0.0198067195740942,0.0173306363971579,0.0162925300121712,0.0115008955735027,0.0107760696533386,0.0107838530189243,0.000149829787523849,0.000139127659843574,0.000132317214956126,0.000122588007974058,0.000135235977050747,0.000118696325181231,0.00013426305635254,0.000129398452861506,8.75628628386129e-05,8.36711800457856e-05,0.00315129014149186,0.00290416828414733,0.00305497099236938,0.00296059768464332,0.00263077756795121,0.00234765764477303,0.00216085687071732,0.00219588201585277,0.00193027466524231,0.00179114700539874
0.0469996935941407,0.0271683156573394,0.0237217439435422,0.0237622685894458,0.0195368329495023,0.0177369456277861,0.0163729453510324,0.0115327211805521,0.0109841558518577,0.0109782254158718,0.000205588447510699,0.000148260899647139,0.000153202929635377,0.000125527561701244,0.000147272493649491,0.000140353651665958,0.00013541162167772,7.51188558212171e-05,0.000107736253743588,9.68637877694642e-05,0.00312929338855228,0.00304923250274283,0.00293951943700394,0.00293754262500865,0.00270427880956382,0.00241368744625542,0.00221402943473061,0.00220414537475413,0.00187204095954454,0.0017672699237939
0.0469308354510175,0.0270945373598881,0.0241031853909343,0.024026357780273,0.0197230266138723,0.0175728384847231,0.0160943994641767,0.0113232078482359,0.0110336268542048,0.0109341449480921,0.000159565037527333,0.000153655221322617,0.000149715343852806,0.000149715343852806,0.000156610129424975,0.000113271477257057,0.000126076079033942,0.000108346630419794,0.000107361661052341,9.35720899080039e-05,0.00306226976341036,0.0028761105529618,0.00295589307172547,0.00299430687705612,0.00271162066859721,0.00232846758465812,0.00223686543348502,0.00224671512715955,0.00198569824478459,0.00174930559659595
0.0471246607634556,0.0272280660050316,0.0239991283849369,0.0235544066084269,0.019667795804362,0.0176135575761177,0.016266516114974,0.0110219686614766,0.0109962163982488,0.0107693983875121,0.000168380182642975,0.000163427824329946,0.000168380182642975,0.000137675561102197,0.000139656504427408,0.000132723202789168,0.000130742259463957,0.000118856599512688,9.11233929597274e-05,9.01329212971217e-05,0.00317644262197659,0.00303480517422397,0.00306253838077693,0.00291000574473564,0.0027297399021414,0.00238901765020503,0.00223252312751332,0.00213743784790317,0.00194330540203245,0.00176898238941384
0.0465868137050334,0.0273260110120924,0.0239440496520862,0.0236707698105687,0.0193347954298139,0.0179703693618768,0.0161402823365525,0.0113869889198343,0.010929220521047,0.0107980067343256,0.000191394546044694,0.00015291832287076,0.000159824311645569,0.000153904892695733,0.000139106345321143,0.000126280937596499,0.000137133205671198,0.00010063012214721,0.000113455529871854,0.000109509250571964,0.00301989023424127,0.0030406082005657,0.0029468840671933,0.00287387790014532,0.00269037591270041,0.00245063944523206,0.0022651643181372,0.00222372838548835,0.0018971737734224,0.00184883185199874
0.0470589392702195,0.0272974116304465,0.0239810323964308,0.0237783702421124,0.019570671047842,0.0177860635336016,0.0162779029386012,0.0114671362657039,0.0109063720522986,0.0109309669739392,0.000173148248349681,0.000150520920440347,0.000160358889096579,0.000146585732977855,0.000122974608202898,0.000133796373724753,0.000126909795665391,8.75579210404636e-05,8.55903273092172e-05,9.44444990998259e-05,0.00312847403268173,0.00292089289403524,0.00299271006522573,0.0030635434395506,0.00264247838106388,0.00241915649256741,0.00221846193198028,0.0021554989325804,0.00185347329483408,0.00175902879573426
0.04687669760654,0.0266938381593076,0.0237045824487427,0.0238543388743211,0.0198461521897228,0.017507798590332,0.0162020791673151,0.0112610959233952,0.0111387459024978,0.0108803426583625,0.00014682002507686,0.000141926024240965,0.0001683536287548,0.000132138022569174,0.0001262652215661,0.000149756425578397,0.000147798825244039,0.000102774017553802,9.29860158820115e-05,9.78800167179068e-05,0.00312139373313405,0.00299219211106641,0.0030019801127382,0.00296282810605104,0.00265059085272092,0.00247440682262869,0.00222970678083392,0.00220132157598573,0.00190963912616636,0.00177847990376437
0.0469335060558889,0.0275305925368593,0.0236345509034179,0.0237255433373481,0.0194254170241952,0.0181759832808741,0.0162357897702979,0.0113691621749344,0.0111695658682488,0.0108828907807053,0.000159481362694863,0.000135999444261264,0.00014284833713773,0.00013991309733353,0.00013697785752933,0.000144805163673864,0.000138934684065464,0.000122301658508331,0.000101754979878931,9.88197400747312e-05,0.0031475554833704,0.00297535474819067,0.00303699478407887,0.00306047670251247,0.00270531268620427,0.00244701158343468,0.00231101213917342,0.00221317081236675,0.00193334461769969,0.00181104295919136
0.0469415991281435,0.0268313245579764,0.023855614926136,0.0234453410413907,0.0199653568256747,0.0176407978701008,0.0161661619024958,0.0114250016401164,0.011197833283885,0.0109119144906974,0.000158626179782212,0.00015470948398512,0.000144917744492391,0.000130230135253298,0.000146876092390937,0.000135126004999662,0.000135126004999662,0.000110646656267839,9.79173949272914e-05,9.88965688765644e-05,0.00317448194354279,0.00295123028310856,0.00301291824191276,0.00295906367470275,0.00269468670839906,0.00242345552445046,0.00225797512702334,0.00223741247408861,0.00194561863720528,0.00175467971709706
0.0467029020444388,0.027373322129491,0.0234591928904142,0.0236097363226864,0.0197270932916666,0.0176470356719058,0.0162901768934526,0.0112445120523301,0.0111844914682216,0.010893244043695,0.000197772744357573,0.000155463152281077,0.000141687936256172,0.00014365582425973,0.000141687936256172,0.000129880608234824,0.000116105392209919,9.44586241707812e-05,9.34746801690022e-05,0.000120041168217034,0.00296855905336715,0.00303349935748457,0.00308564838957885,0.00300890075744009,0.00263992175677298,0.00237327293229088,0.00228176614012543,0.00217845201993864,0.00188917248341562,0.00183308767531422
0.0471509161155751,0.0270568157576619,0.0234954609021309,0.0236021237763398,0.0197750993544921,0.0175549313802176,0.0163292959460207,0.0112499703714238,0.0109230684143576,0.0107018417122947,0.000148142880845718,0.00014715526164008,0.000152093357668271,0.000138266688789337,0.00013135335434987,0.000127402877527318,0.000123452400704765,0.000103700016592003,9.77743013581739e-05,0.000110613351031469,0.00310211192490934,0.003067545252712,0.00294705570962415,0.00301421381560754,0.00261521565652974,0.00250855278232083,0.00226658607693949,0.00216091082193621,0.00195746126557476,0.00182413267281361
0.0467677916998411,0.0271527684376801,0.023747137021442,0.0237913150017622,0.019872237280914,0.0174915350081042,0.0161220176181786,0.0112241522000143,0.0109826459075973,0.0107018702993402,0.000164931126528681,0.00015020513308862,0.000142351269920588,0.000112899283040466,0.000141369537024584,0.000137442605440567,0.000131552208064543,0.000120753146208498,0.000100136755392413,9.13011593283769e-05,0.00317590591857311,0.0029559977498682,0.00309933075268479,0.00297759587358029,0.00268013080609106,0.00238462920439384,0.00223147887261721,0.00218730089229703,0.00188787235901579,0.00175926534963926
0.0468845638330794,0.0269981364100952,0.0240079971338397,0.0235306291592759,0.0198542124062958,0.0180443141959864,0.0162539402382154,0.0115612861406117,0.011022416770552,0.0108642703249909,0.000149360531918736,0.000146431894037977,0.000147408106664896,0.000137645980395698,0.00012593142887266,0.000129836279380339,0.000121050365738061,0.000110312026841942,0.000109335814215023,9.07877743035455e-05,0.00313754738292038,0.00299209170150932,0.00294620970804409,0.00295987668482097,0.00268946578716417,0.00248153249763024,0.00219452598531581,0.0021593823307467,0.00188701900783606,0.00175425409057496
0.0467625685367333,0.0269934624975717,0.023807966317392,0.0238198598936714,0.019637285568731,0.0175717678215329,0.0161435475366421,0.0115020793935862,0.0110312919991912,0.0110243540796949,0.000183359300974877,0.000148669703493143,0.000137767258570313,0.000143714046710039,0.000120918025507757,0.00014569630942328,0.00013479386450045,0.000109024449228305,0.000107042186515063,0.000100104267018717,0.00306358702331537,0.0029842965147857,0.00302790629447702,0.00301601271819757,0.00274444272648343,0.00233807887026883,0.00231131832364007,0.00218940916677569,0.00189306089114603,0.00176322268342868
0.0468555973176166,0.0274765222956239,0.0238696110387533,0.0237962202779651,0.0197998487171784,0.0176186753065532,0.0163338477210212,0.0114528728568675,0.0109704509226197,0.0107639782489356,0.00021332247802436,0.000163416760688386,0.000130146282464403,0.000130146282464403,0.000129167738987227,0.000117425217261116,0.000114489586829588,8.80689129458366e-05,0.000109596869443708,7.8283478174077e-05,0.00308730467049016,0.00298357906190951,0.00296596527932034,0.00304229167054007,0.00271447960568612,0.00240525986689852,0.00228000630181999,0.00227902775834282,0.00195219423696605,0.00173789321546451
0.0466665027174581,0.0271893367434769,0.0236716425251457,0.0236145882005755,0.0197083343580159,0.0178678405429998,0.0162496618547574,0.0115584192017313,0.0110960824336621,0.0108127782013132,0.000207559698005558,0.000157391240193788,0.000160342325947421,0.000139684725671987,0.000124929296903819,0.000122961906401397,0.000157391240193788,8.55814868553722e-05,0.000102304306125962,8.36140963529499e-05,0.00314684110862455,0.00296977596340654,0.00305535745026191,0.0028871455623048,0.00274746083663281,0.00252711310036151,0.0022624990777857,0.00217986867668396,0.00185623293903549,0.00180212970021887
0.046814760237743,0.0270898549468388,0.023447273185752,0.0235457745854569,0.019720965234916,0.0180109809360391,0.0163266070010855,0.0111139129287027,0.0112587099862689,0.0108499291774936,0.000175332491474704,0.000162527309513068,0.000162527309513068,0.000145782071563237,0.000146767085560286,0.000117216665648819,0.000141842015575041,0.000110321567669477,0.000118201679645868,8.56962177432541e-05,0.00314711972057123,0.00296292210312309,0.00299936762101389,0.00296587714511423,0.00265855277803498,0.0023650186069144,0.00225469703924493,0.00223105670331575,0.00190698709828667,0.00178287533465851
